,0_ID,1_TIME,BID_P_1,BID_V_1,BID_P_2,BID_V_2,BID_P_3,BID_V_3,BID_P_4,BID_V_4,BID_P_5,BID_V_5,BID_P_6,BID_V_6,BID_P_7,BID_V_7,BID_P_8,BID_V_8,BID_P_9,BID_V_9,BID_P_10,BID_V_10,ASK_P_1,ASK_V_1,ASK_P_2,ASK_V_2,ASK_P_3,ASK_V_3,ASK_P_4,ASK_V_4,ASK_P_5,ASK_V_5,ASK_P_6,ASK_V_6,ASK_P_7,ASK_V_7,ASK_P_8,ASK_V_8,ASK_P_9,ASK_V_9,ASK_P_10,ASK_V_10,Y
18257,TEA,1970.01.01 02:06:54.591254,2425,5,2424,31,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,16,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.5980608393128518
18258,TEA,1970.01.01 02:06:54.591432,2425,6,2424,30,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,16,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6034203853523821
18261,TEA,1970.01.01 02:06:54.676848,2425,3,2424,33,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,16,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6083592770259201
18262,TEA,1970.01.01 02:06:54.682673,2425,2,2424,34,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,16,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6128876838162448
18264,TEA,1970.01.01 02:06:55.089961,2425,2,2424,29,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,16,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6170146437072955
18265,TEA,1970.01.01 02:06:55.228992,2425,2,2424,29,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,15,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6207481636463364
18266,TEA,1970.01.01 02:06:56.228730,2425,2,2424,29,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,10,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6240953046905701
18267,TEA,1970.01.01 02:06:56.228874,2425,2,2424,29,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,9,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6270622541253701
18268,TEA,1970.01.01 02:06:56.229291,2425,2,2424,34,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,9,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6296543863948091
18269,TEA,1970.01.01 02:06:56.729346,2425,2,2424,29,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,9,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6318763143282989
18271,TEA,1970.01.01 02:06:57.244468,2425,2,2424,29,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6337319318587831
18272,TEA,1970.01.01 02:06:57.244878,2425,2,2424,34,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6352244491919953
18273,TEA,1970.01.01 02:06:57.745131,2425,2,2424,34,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,13,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6363564211906254
18276,TEA,1970.01.01 02:07:00.214782,2425,2,2424,34,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,5,2427,13,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6371297695723108
18284,TEA,1970.01.01 02:07:08.727484,2425,1,2424,34,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,13,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6375457993787189
18285,TEA,1970.01.01 02:07:08.728097,2425,1,2424,34,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6336522321872419
18286,TEA,1970.01.01 02:07:08.873491,2425,1,2424,26,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6295741705345561
18287,TEA,1970.01.01 02:07:09.248466,2425,2,2424,26,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6253080047869606
18288,TEA,1970.01.01 02:07:09.264935,2425,2,2424,34,2423,48,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6208498572883787
18289,TEA,1970.01.01 02:07:09.660892,2425,2,2424,31,2423,51,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6161955611145916
18290,TEA,1970.01.01 02:07:09.661311,2425,2,2424,30,2423,52,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6113406362884999
18291,TEA,1970.01.01 02:07:09.748910,2425,2,2424,30,2423,52,2422,27,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,13,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6062802630928248
18298,TEA,1970.01.01 02:07:16.830475,2425,2,2424,30,2423,51,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,13,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.6010092520520438
18299,TEA,1970.01.01 02:07:17.573400,2425,2,2424,30,2423,51,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,18,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.5955220100771967
18300,TEA,1970.01.01 02:07:18.457447,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,18,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.5898125021721631
18301,TEA,1970.01.01 02:07:18.838529,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,5,2427,18,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.5838742079838485
18302,TEA,1970.01.01 02:07:18.838982,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,5,2427,24,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.5777000723359139
18304,TEA,1970.01.01 02:07:22.790580,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,5,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.5712824487090861
18305,TEA,1970.01.01 02:07:22.790723,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.564613034411316
18306,TEA,1970.01.01 02:07:22.801789,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,19,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.5576827959057318
18307,TEA,1970.01.01 02:07:23.291170,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,13,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.5504818824169324
18309,TEA,1970.01.01 02:07:26.651443,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,23,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.5461296325931608
18310,TEA,1970.01.01 02:07:26.651598,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,5,2427,23,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.5413227344836449
18311,TEA,1970.01.01 02:07:26.652013,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,5,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.5360489573600707
18356,TEA,1970.01.01 02:07:35.604029,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,4,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.5302943720710654
18370,TEA,1970.01.01 02:07:35.617686,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,3,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.5240431394066052
18371,TEA,1970.01.01 02:07:35.617835,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,2,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,60.0,2434.0,33.0,2435.0,68.0,0.5172772539107766
18374,TEA,1970.01.01 02:07:35.625884,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,2,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.5099762322042821
18391,TEA,1970.01.01 02:07:36.105071,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,2,2427,23,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.502116731406688
18458,TEA,1970.01.01 02:07:45.205260,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,3,2427,23,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.4936720784582158
18459,TEA,1970.01.01 02:07:45.205688,2425,2,2424,30,2423,48,2422,28,2421,53,2420,28,2419,56,2418,26,2417,56,2416,28,2426,3,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.4846116844293292
18460,TEA,1970.01.01 02:07:45.252549,2425,2,2424,30,2423,48,2422,28,2421,53,2420,29,2419,56,2418,26,2417,56,2416,28,2426,3,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.4749003083459383
18488,TEA,1970.01.01 02:07:59.023625,2425,2,2424,30,2423,48,2422,27,2421,53,2420,29,2419,56,2418,26,2417,56,2416,28,2426,3,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.4644971211903914
18521,TEA,1970.01.01 02:08:20.351424,2425,2,2424,30,2423,48,2422,27,2421,53,2420,29,2419,56,2418,26,2417,56,2416,28,2426,4,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.4533545002166774
18529,TEA,1970.01.01 02:08:30.190980,2425,2,2424,30,2423,48,2422,27,2421,53,2420,29,2419,56,2418,26,2417,56,2416,28,2426,1,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.4414164526665539
18530,TEA,1970.01.01 02:08:30.191174,2425,2,2424,31,2423,48,2422,27,2421,53,2420,29,2419,56,2418,26,2417,56,2416,28,2426,1,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.4358898941659624
18531,TEA,1970.01.01 02:08:30.191351,2425,2,2424,31,2423,48,2422,27,2421,55,2420,29,2419,56,2418,26,2417,56,2416,28,2426,1,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.4293523426967923
18532,TEA,1970.01.01 02:08:30.191490,2425,2,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,26,2417,56,2416,28,2426,1,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.421756787395714
18533,TEA,1970.01.01 02:08:30.196010,2425,2,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,26,2417,56,2416,28,2426,2,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.4061086581933983
18534,TEA,1970.01.01 02:08:30.218032,2425,2,2424,32,2423,48,2422,27,2421,53,2420,29,2419,56,2418,26,2417,56,2416,28,2426,2,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.3892494718691211
18535,TEA,1970.01.01 02:08:30.244198,2425,4,2424,32,2423,48,2422,27,2421,53,2420,29,2419,56,2418,26,2417,56,2416,28,2426,2,2427,29,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.371014170870326
18536,TEA,1970.01.01 02:08:30.691936,2425,4,2424,32,2423,48,2422,27,2421,53,2420,29,2419,56,2418,26,2417,56,2416,28,2426,2,2427,23,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.35118845819340305
18555,TEA,1970.01.01 02:08:37.822131,2425,4,2424,32,2423,48,2422,27,2421,53,2420,29,2419,56,2418,26,2417,56,2416,28,2426,3,2427,23,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.3294853652218594
18583,TEA,1970.01.01 02:08:41.280018,2425,4,2424,32,2423,48,2422,27,2421,53,2420,29,2419,56,2418,26,2417,67,2416,28,2426,3,2427,23,2428,30,2429,44,2430,26,2431,58.0,2432.0,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,0.30562900834797385
18629,TEA,1970.01.01 02:08:57.764462,2426,5,2425,4,2424,32,2423,48,2422,27,2421,53,2420,29,2419,56,2418,26,2417,67,2427,23,2428,30,2429,44,2430,26,2431,58,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18630,TEA,1970.01.01 02:08:57.764854,2426,5,2425,5,2424,32,2423,48,2422,27,2421,53,2420,29,2419,56,2418,25,2417,67,2427,23,2428,30,2429,44,2430,26,2431,58,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18631,TEA,1970.01.01 02:08:57.764874,2426,5,2425,6,2424,32,2423,48,2422,27,2421,53,2420,29,2419,56,2418,25,2417,67,2427,23,2428,30,2429,44,2430,26,2431,58,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18632,TEA,1970.01.01 02:08:57.764999,2426,5,2425,7,2424,32,2423,48,2422,27,2421,53,2420,29,2419,56,2418,25,2417,67,2427,23,2428,30,2429,44,2430,26,2431,58,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18633,TEA,1970.01.01 02:08:57.765298,2426,5,2425,7,2424,32,2423,48,2422,27,2421,53,2420,29,2419,56,2418,25,2417,67,2427,23,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18634,TEA,1970.01.01 02:08:57.765318,2426,5,2425,7,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,23,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18635,TEA,1970.01.01 02:08:57.765340,2426,5,2425,8,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,23,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18636,TEA,1970.01.01 02:08:57.765360,2426,5,2425,13,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,23,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18637,TEA,1970.01.01 02:08:57.769456,2426,5,2425,13,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,15,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18638,TEA,1970.01.01 02:08:57.775476,2426,5,2425,13,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,14,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18639,TEA,1970.01.01 02:08:57.776388,2426,5,2425,21,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,14,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18640,TEA,1970.01.01 02:08:57.783637,2426,5,2425,21,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,13,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18641,TEA,1970.01.01 02:08:57.784308,2426,5,2425,29,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,13,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18642,TEA,1970.01.01 02:08:57.791963,2426,5,2425,29,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,13,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18643,TEA,1970.01.01 02:08:57.843688,2426,6,2425,29,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,13,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18644,TEA,1970.01.01 02:08:57.844887,2426,1,2425,29,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,13,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18645,TEA,1970.01.01 02:08:57.859588,2426,1,2425,21,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,13,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,0.2793842432746075
18646,TEA,1970.01.01 02:08:57.859734,2426,1,2425,21,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,14,2428,30,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.288500126632461
18647,TEA,1970.01.01 02:08:57.905486,2426,1,2425,21,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,14,2428,22,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.2972517210938581
18648,TEA,1970.01.01 02:08:58.265169,2426,1,2425,16,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,14,2428,22,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.3056703179392292
18649,TEA,1970.01.01 02:08:58.352432,2426,3,2425,14,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,14,2428,22,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.3137827206752659
18651,TEA,1970.01.01 02:08:58.366346,2426,3,2425,22,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,14,2428,22,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.3216121006261554
18652,TEA,1970.01.01 02:08:59.161761,2426,4,2425,22,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,14,2428,22,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.3291786531557879
18653,TEA,1970.01.01 02:08:59.162124,2426,4,2425,27,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,14,2428,22,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.3365001085694365
18654,TEA,1970.01.01 02:08:59.162261,2426,4,2425,27,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,13,2428,22,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.34359213522797705
18655,TEA,1970.01.01 02:08:59.162398,2426,4,2425,27,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,12,2428,22,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,33.0,2435.0,68.0,2436.0,28.0,0.3504686614567588
18656,TEA,1970.01.01 02:08:59.170685,2426,4,2425,27,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,12,2428,22,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,0.3571421354104802
18657,TEA,1970.01.01 02:08:59.662285,2426,4,2425,27,2424,32,2423,48,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,12,2428,16,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,0.3571421354104802
18658,TEA,1970.01.01 02:08:59.810443,2426,4,2425,27,2424,32,2423,56,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,12,2428,16,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,0.3571421354104802
18662,TEA,1970.01.01 02:09:01.663311,2426,4,2425,27,2424,32,2423,56,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,2,2428,16,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,0.3571421354104802
18663,TEA,1970.01.01 02:09:01.663520,2426,5,2425,27,2424,32,2423,56,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,2,2428,16,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,0.3571421354104802
18664,TEA,1970.01.01 02:09:01.663565,2426,5,2425,27,2424,32,2423,56,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2427,1,2428,16,2429,44,2430,26,2431,56,2432,29.0,2433.0,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,0.3571421354104802
18665,TEA,1970.01.01 02:09:01.663744,2426,5,2425,27,2424,32,2423,56,2422,27,2421,55,2420,29,2419,56,2418,25,2417,67,2428,16,2429,44,2430,26,2431,56,2432,29,2433,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,2437.0,76.0,0.3571421354104802
18666,TEA,1970.01.01 02:09:01.663963,2426,6,2425,27,2424,32,2423,56,2422,27,2421,55,2420,29,2419,55,2418,25,2417,67,2428,16,2429,44,2430,26,2431,56,2432,29,2433,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,2437.0,76.0,0.35661143701066594
18667,TEA,1970.01.01 02:09:01.691013,2426,6,2425,27,2424,32,2423,56,2422,27,2421,55,2420,29,2419,55,2418,25,2417,67,2428,8,2429,44,2430,26,2431,56,2432,29,2433,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,2437.0,76.0,0.3560090224665105
18668,TEA,1970.01.01 02:09:01.790447,2426,6,2425,27,2424,32,2423,56,2422,27,2421,55,2420,29,2419,55,2418,25,2417,67,2428,8,2429,36,2430,26,2431,56,2432,29,2433,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,2437.0,76.0,0.3553345270274231
18669,TEA,1970.01.01 02:09:01.790467,2426,6,2425,27,2424,32,2423,56,2422,27,2421,55,2420,29,2419,55,2418,25,2417,67,2428,8,2429,36,2430,26,2431,48,2432,29,2433,61.0,2434.0,34.0,2435.0,68.0,2436.0,28.0,2437.0,76.0,0.3545875393574038
